n;preco;bairro;tipo;endereco;cidade;quartos;suites;vagas;area;cobertura
2750;159000;FRAGATA;Apartamento;;Pelotas RS;2;0;1;47;0
2927;159000;TRES VENDAS;Apartamento;Endereco Nao Informado;Pelotas RS;3;0;1;50;0
2797;159000;TRES VENDAS;Casa;Endereco Nao Informado;Pelotas RS;2;0;0;45;0
2854;159000;AREAL;Terreno Padrao;;Pelotas RS;;0;0;;0
2975;159000;FRAGATA;Apartamento;;Pelotas RS;3;0;2;98;0
3015;159000;FRAGATA;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;1;48;0
3050;159000;FRAGATA;Apartamento;;Pelotas RS;2;0;1;47;0
3473;159000;CENTRO;Apartamento;Juscelino Kubitschek de Oliveira;Pelotas RS;1;0;0;48;0
3413;159000;CENTRO;Casa Comercial;Andrade Neves;Pelotas RS;;0;0;;0
3479;159000;TRES VENDAS;Apartamento;Avenida Sen Salgado Filho;Pelotas RS;2;0;1;48;0
3883;159000;AREAL;Apartamento;Barao Cotegipe De;Pelotas RS;2;0;1;40;0
3550;159000;CENTRO;Casa;Rua Barao de Butui;Pelotas RS;2;0;0;80;0
3626;159000;INDETERMINADO;Casa;Barao Itamaraca De;Pelotas RS;2;0;2;119;0
3740;159000;CENTRO;Casa;;Pelotas RS;4;0;3;180;0
3998;159000;FRAGATA;Apartamento;;Pelotas RS;2;0;1;47;0
3966;159000;Arco Iris;Casa de Condominio;Endereco Nao Informado;Pelotas RS;2;0;0;55;0
4239;159000;CENTRO;Apartamento;Rua Garibaldi;Pelotas RS;2;0;1;53;0
4365;159000;CENTRO;Apartamento;Presidente Juscelino Kubitschek de Oliveira;Pelotas RS;2;0;0;50;0
4922;159000;FRAGATA;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;0;54;0
4751;159000;TRES VENDAS;Casa;Endereco Nao Informado;Pelotas RS;2;0;2;45;0
4754;159000;TRES VENDAS;Casa;;Pelotas RS;2;0;2;48;0
5388;159000;CENTRO;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;0;42;0
5143;159000;INDETERMINADO;Loteamento/Condominio;Endereco Nao Informado;Pelotas RS;;0;0;350;0
1180;158000;PORTO;Apartamento;Giuseppe Garibaldi;Pelotas RS;2;0;1;43;0
2389;158000;FRAGATA;Apartamento;Rua Marcos Costa;Pelotas RS;2;0;1;44;0
13;155000;Zona Norte;Apartamento;Antonio Gomes da Silva;Pelotas - Rs;1;0;0;33;0
1603;155515;LARANJAL;Loteamento/Condominio;Alphaville;Pelotas RS;;0;0;;0
54;155000;AREAL;Apartamento;Endereco Nao Informado;Pelotas RS;1;0;0;38;0
186;155000;CENTRO;Apartamento;Endereco Nao Informado;Pelotas RS;1;0;0;36;0
160;155000;Fatima;Casa;;Pelotas RS;2;0;2;120;0
474;155000;AREAL;Apartamento;Avenida Domingos de Almeida;Pelotas RS;2;0;1;45;0
490;155000;TRES VENDAS;Apartamento;Barao de Santa Tecla De;Pelotas RS;2;0;0;50;0
1398;155000;Zona Norte;Apartamento;Antonio Gomes da Silva;Pelotas RS;1;0;0;33;0
592;155000;TRES VENDAS;Casa de Condominio;Rua Santiago Dantas;Pelotas RS;2;0;1;58;0
636;155000;LARANJAL;Terreno Padrao;Rua Barra do Ribeiro;Pelotas RS;;0;0;;0
3103;155000;TRES VENDAS;Apartamento;Rua Marcio Dias;Pelotas RS;2;0;1;46;0
1639;155000;LARANJAL;Terreno Padrao;;Pelotas RS;;0;0;;0
1958;155000;TRES VENDAS;Casa de Condominio;Endereco Nao Informado;Pelotas RS;2;0;1;43;0
3085;155000;LARANJAL;Terreno Padrao;;Pelotas RS;;0;0;;0
3470;155000;FRAGATA;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;0;40;0
3894;155000;CENTRO;Apartamento;Endereco Nao Informado;Pelotas RS;1;0;0;36;0
3583;155000;Jardim das Tradicoes;Casa;;Pelotas RS;2;0;1;80;0
4279;155000;CENTRO;Apartamento;Endereco Nao Informado;Pelotas RS;1;0;0;36;0
3957;155000;TRES VENDAS;Casa de Condominio;Endereco Nao Informado;Pelotas RS;2;0;1;43;0
4669;155000;TRES VENDAS;Apartamento;Barao de Santa Tecla De;Pelotas RS;2;0;0;50;0
4392;155000;LARANJAL;Terreno Padrao;;Pelotas RS;;0;0;;0
5005;155000;AREAL;Apartamento;Endereco Nao Informado;Pelotas RS;1;0;0;38;0
4907;155000;LARANJAL;Terreno Padrao;Rua Barra do Ribeiro;Pelotas RS;;0;0;;0
5193;155000;CENTRO;Apartamento;Presidente Juscelino Kubitschek de Oliveira;Pelotas RS;3;0;0;60;0
1782;154000;TRES VENDAS;Apartamento;Rua Joao Jacob Bainy;Pelotas RS;2;0;0;47;0
1667;153000;AREAL;Apartamento;;Pelotas RS;2;0;1;44;0
5374;154000;LARANJAL;Terreno Padrao;Avenida Adolfo Fetter;Pelotas RS;;0;0;;0
1884;153000;FRAGATA;Apartamento;;Pelotas RS;2;0;1;48;0
2530;152000;FRAGATA;Apartamento;;Pelotas RS;2;0;1;47;0
4182;152000;FRAGATA;Apartamento;;Pelotas RS;2;0;1;47;0
5587;151580;AREAL;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;1;47;0
434;150000;FRAGATA;Apartamento;;Pelotas RS;2;0;1;47;0
109;150000;AREAL;Terreno Padrao;;Pelotas RS;;0;0;;0
135;150000;TRES VENDAS;Casa;Rua Dois Loteamento Salgado Filho;Pelotas RS;2;1;2;60;0
143;150000;TRES VENDAS;Casa;;Pelotas RS;2;0;1;60;0
147;150000;Simoes Lopes;Terreno Padrao;Endereco Nao Informado;Pelotas RS;;0;0;150;0
278;150000;TRES VENDAS;Casa de Condominio;Endereco Nao Informado;Pelotas RS;2;0;0;64;0
293;150000;TRES VENDAS;Casa;Santiago Dantas;Pelotas RS;2;0;1;45;0
359;150000;TRES VENDAS;Casa de Condominio;Endereco Nao Informado;Pelotas RS;2;0;1;45;0
895;150000;FRAGATA;Apartamento;;Pelotas RS;1;0;1;40;0
635;150000;TRES VENDAS;Casa de Condominio;Rua Santiago Dantas;Pelotas RS;2;0;1;45;0
695;150000;Arco Iris;Casa;Dom Guilherme Litran;Pelotas RS;2;0;0;90;0
725;150000;TRES VENDAS;Casa;Santiago Dantas;Pelotas RS;2;0;1;44;0
857;150000;CENTRO;Casa;;Pelotas RS;2;0;0;90;0
1299;150000;AREAL;Apartamento;Avenida Pres Juscelino Kubitschek de Oliveira;Pelotas RS;1;0;0;45;0
963;150000;AREAL;Terreno Padrao;Rua Dr Benjamin Gastal;Pelotas RS;;0;0;540;0
1134;150000;CENTRO;Casa;Voluntarios da Patria;Pelotas RS;1;0;0;92;0
1204;150000;AREAL;Casa;;Pelotas RS;2;0;1;55;0
1494;150000;AREAL;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;1;38;0
1874;150000;CENTRO;Apartamento;Proximo Ginasio do Areal;Pelotas RS;2;0;0;42;0
1558;150000;TRES VENDAS;Terreno Padrao;Rua Silva Paes;Pelotas RS;;0;0;;0
2052;150000;CENTRO;Apartamento;;Pelotas RS;2;0;1;50;0
1945;150000;TRES VENDAS;Casa;;Pelotas RS;2;0;1;90;0
2143;150000;AREAL;Apartamento;;Pelotas RS;2;0;1;60;0
2343;150000;AREAL;Apartamento;Domingos Jose de Almeida;Pelotas RS;2;0;1;50;0
2245;150000;LARANJAL;Terreno Padrao;Endereco Nao Informado;Pelotas RS;;0;0;300;0
2345;150000;CENTRO;Apartamento;Rua Marcilio Dias;Pelotas RS;2;0;1;72;0
2574;150000;CENTRO;Apartamento;Juscelino Kubitschek de Oliveira;Pelotas RS;3;0;0;;0
2354;150000;LARANJAL;Casa;Paulo Souza Lobo;Pelotas RS;3;0;2;89;0
2488;150000;TRES VENDAS;Casa de Condominio;Endereco Nao Informado;Pelotas RS;2;0;3;1;0
2525;150000;AREAL;Casa;Endereco Nao Informado;Pelotas RS;2;0;0;65;0
2609;150000;AREAL;Apartamento;Avenida Pres Juscelino Kubitschek de Oliveira;Pelotas RS;2;0;0;42;0
3266;150000;CENTRO;Apartamento;;Pelotas RS;1;0;0;51;0
2762;150000;CENTRO;Casa;Leito da Via Ferrea Cangucu;Pelotas RS;4;0;1;;0
2999;150000;TRES VENDAS;Terreno Padrao;Endereco Nao Informado;Pelotas RS;;0;0;140;0
3080;150000;LARANJAL;Casa;;Pelotas RS;2;0;2;63;0
3224;150000;CENTRO;Terreno Padrao;Conde de Porto Alegre;Pelotas RS;;0;0;;0
3643;150000;FRAGATA;Apartamento;;Pelotas RS;2;0;1;43;0
3271;150000;Cruzeiro;Terreno Padrao;Endereco Nao Informado;Pelotas RS;;0;0;240;0
3785;150000;TRES VENDAS;Apartamento;Rua Jose Rizzolo;Pelotas RS;2;1;1;42;0
4438;150000;FRAGATA;Apartamento;;Pelotas RS;2;0;1;43;0
3886;150000;AREAL;Casa;;Pelotas RS;2;0;1;77;0
4127;150000;TRES VENDAS;Terreno Padrao;Rua Silva Paes;Pelotas RS;;0;0;;0
4132;150000;TRES VENDAS;Terreno Padrao;Endereco Nao Informado;Pelotas RS;;0;0;140;0
4297;150000;CENTRO;Terreno Padrao;Conde de Porto Alegre;Pelotas RS;;0;0;;0
4380;150000;AREAL;Casa;;Pelotas RS;2;0;1;77;0
4526;150000;CENTRO;Apartamento;Proximo Ginasio do Areal;Pelotas RS;2;0;0;42;0
4729;150000;AREAL;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;1;38;0
4538;150000;AREAL;Terreno Padrao;;Pelotas RS;;0;0;;0
4584;150000;TRES VENDAS;Casa;;Pelotas RS;2;0;1;60;0
4684;150000;LARANJAL;Casa;Paulo Souza Lobo;Pelotas RS;3;0;2;89;0
5187;150000;AREAL;Apartamento;Domingos Jose de Almeida;Pelotas RS;2;0;0;45;0
5102;150000;TRES VENDAS;Terreno Padrao;Rua Marques de Olinda;Pelotas RS;;0;0;;0
5355;150000;CENTRO;Apartamento;Presidente Juscelino Kubitschek de Oliveira;Pelotas RS;1;0;0;40;0
32;149000;FRAGATA;Apartamento;Rua Domingues Guedes Cabral;Pelotas RS;1;1;0;42;0
5378;150000;LARANJAL;Terreno Padrao;Uruguaiana;Pelotas RS;;0;0;;0
5409;150000;LARANJAL;Terreno Padrao;Uruguaiana;Pelotas RS;;0;0;;0
5533;150000;LARANJAL;Terreno Padrao;Barra do Ribeiro;Pelotas RS;;0;0;300;0
851;149000;FRAGATA;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;1;44;0
128;149000;AREAL;Terreno Padrao;Rua Adolfo Aveiro;Pelotas RS;;0;0;162;0
1012;149000;TRES VENDAS;Apartamento;Fernando Osorio;Pelotas RS;1;0;1;60;0
1265;149000;CENTRO;Apartamento;Juscelino Kubitschek de Oliveira;Pelotas RS;1;0;0;;0
1049;149000;FRAGATA;Terreno Padrao;Rua Dr Frederico Bastos;Pelotas RS;;0;0;;0
1580;149000;FRAGATA;Apartamento;Duque de Caxias;Pelotas RS;1;0;0;43;0
1964;149000;TRES VENDAS;Apartamento;;Pelotas RS;1;0;1;47;0
1785;149000;CENTRO;Casa;Endereco Nao Informado;Pelotas RS;2;0;0;40;0
2447;149000;FRAGATA;Apartamento;;Pelotas RS;2;0;1;40;0
3297;149000;CENTRO;Apartamento;;Pelotas RS;1;0;0;48;0
3075;149000;CENTRO;Terreno Padrao;Antero Leivas;Pelotas RS;;0;0;;0
3528;149000;FRAGATA;Apartamento;Endereco Nao Informado;Pelotas RS;1;0;0;42;0
4273;149000;FRAGATA;Apartamento;Rua Domingues Guedes Cabral;Pelotas RS;1;1;0;42;0
4563;149000;AREAL;Apartamento;Rua Barao de Cotegipe;Pelotas RS;2;0;1;44;0
4855;149000;FRAGATA;Apartamento;Endereco Nao Informado;Pelotas RS;1;0;0;42;0
4693;149000;FRAGATA;Terreno Padrao;Rua Dr Frederico Bastos;Pelotas RS;;0;0;;0
4894;149000;FRAGATA;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;1;46;0
2275;148500;CENTRO;Apartamento;Garibaldi;Pelotas RS;2;0;0;;0
5183;149000;TRES VENDAS;Casa;Endereco Nao Informado;Pelotas RS;2;0;0;45;0
5545;149000;RECANTO DE PORTUGAL;Terreno Padrao;Cidade de Santarem;Pelotas RS;;0;0;;0
33;148500;AREAL;Casa;Endereco Nao Informado;Pelotas RS;2;0;1;40;0
232;148000;TRES VENDAS;Apartamento;;Pelotas RS;2;0;0;48;0
7;148000;TRES VENDAS;Casa de Condominio;Rua Santiago Dantas;Pelotas - Rs;2;0;1;50;0
1711;148000;FRAGATA;Apartamento;;Pelotas RS;2;0;1;49;0
1762;148000;TRES VENDAS;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;1;45;0
2613;148000;FRAGATA;Apartamento;;Pelotas RS;2;0;1;53;0
2076;148000;TRES VENDAS;Casa de Condominio;Endereco Nao Informado;Pelotas RS;2;0;1;42;0
3658;148000;CENTRO;Apartamento;;Pelotas RS;2;0;1;40;0
4806;148000;FRAGATA;Apartamento;;Pelotas RS;2;0;1;49;0
3700;148000;LARANJAL;Casa;Avenida Minas Gerais;Pelotas RS;1;1;2;79;0
258;145000;AREAL;Apartamento;R Elgar Carlos Hadler;Pelotas RS;1;0;1;60;0
5449;148000;CENTRO;Terreno Padrao;Endereco Nao Informado;Pelotas RS;;0;0;175;0
2439;147000;LARANJAL;Casa;;Pelotas RS;2;0;0;50;0
29;145000;TRES VENDAS;Casa de Condominio;Rua Santiago Dantas;Pelotas RS;2;0;1;44;0
122;145000;TRES VENDAS;Terreno Padrao;Endereco Nao Informado;Pelotas RS;;0;0;300;0
152;145000;CENTRO;Loja/Salao;;Pelotas RS;;0;0;36;0
617;145000;FRAGATA;Apartamento;;Pelotas RS;2;0;1;47;0
1013;145000;AREAL;Apartamento;Avenida Pres Juscelino Kubitschek de Oliveira;Pelotas RS;2;0;0;37;0
1095;145000;FRAGATA;Apartamento;;Pelotas RS;2;0;1;45;0
1370;145000;AREAL;Apartamento;Domingos Jose de Almeida;Pelotas RS;2;0;1;47;0
1466;145000;CENTRO;Apartamento;Rua Marcilio Dias;Pelotas RS;2;0;1;51;0
1797;145000;TRES VENDAS;Apartamento;Luiz Braille;Pelotas RS;2;0;1;45;0
2360;145000;Santa Terezinha;Apartamento;Endereco Nao Informado;Pelotas RS;1;0;0;45;0
1819;145000;LARANJAL;Casa;Rua Ijui;Pelotas RS;3;0;0;120;0
1829;145000;LARANJAL;Terreno Padrao;;Pelotas RS;;0;0;;0
2397;145000;FRAGATA;Apartamento;Rua Domingues Guedes Cabral;Pelotas RS;1;0;0;38;0
3157;145000;CENTRO;Apartamento;;Pelotas RS;2;0;1;50;0
3105;145000;Balneario dos Prazeres;Casa;Endereco Nao Informado;Pelotas RS;2;0;0;79;0
3207;145000;AREAL;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;0;36;0
3859;145000;AREAL;Apartamento;R Elgar Carlos Hadler;Pelotas RS;1;0;1;60;0
3551;145000;TRES VENDAS;Casa;;Pelotas RS;2;0;1;53;0
3575;145000;CENTRO;Conjunto Comercial/Sala;Rua Andrade Neves;Pelotas RS;;0;0;36;0
3944;145000;CENTRO;Apartamento;;Pelotas RS;2;0;1;50;0
4047;145000;Cruzeiro;Apartamento;Proximo Forum;Pelotas RS;2;0;1;42;0
4045;145000;CENTRO;Loja/Salao;;Pelotas RS;;0;0;36;0
4794;145000;AREAL;Apartamento;Avenida Pres Juscelino Kubitschek de Oliveira;Pelotas RS;2;0;0;37;0
5168;145000;TRES VENDAS;Apartamento;Senador Salgado Filho;Pelotas RS;2;0;1;44;0
58;143000;AREAL;Apartamento;;Pelotas RS;2;0;1;50;0
729;143000;TRES VENDAS;Apartamento;;Pelotas RS;2;0;1;48;0
413;143000;TRES VENDAS;Casa;;Pelotas RS;2;0;1;60;0
1816;143000;TRES VENDAS;Apartamento;Rua Jose Rizzolo;Pelotas RS;3;1;2;70;0
3115;142900;FRAGATA;Apartamento;Avenida Theodoro Muller;Pelotas RS;2;0;1;45;0
4095;142900;FRAGATA;Apartamento;Avenida Theodoro Muller;Pelotas RS;2;0;1;45;0
97;142000;PORTO;Apartamento;Avenida Pres Juscelino Kubitschek de Oliveira;Pelotas RS;2;0;1;47;0
1579;142000;FRAGATA;Apartamento;;Pelotas RS;2;0;0;49;0
4246;142000;FRAGATA;Apartamento;;Pelotas RS;2;0;0;49;0
4837;142000;PORTO;Apartamento;Avenida Pres Juscelino Kubitschek de Oliveira;Pelotas RS;2;0;1;47;0
1591;141900;FRAGATA;Apartamento;Avenida Theodoro Muller;Pelotas RS;2;0;1;45;0
493;141000;AREAL;Apartamento;R Elgar Carlos Hadler;Pelotas RS;1;0;0;37;0
48;140000;CENTRO;Apartamento;;Pelotas RS;2;0;0;47;0
663;140000;AREAL;Apartamento;;Pelotas RS;2;0;0;49;0
55;140000;RECANTO DE PORTUGAL;Terreno Padrao;;Pelotas RS;;0;0;;0
253;140000;AREAL;Casa;Avenida Dr Guilherme Minssen;Pelotas RS;2;0;1;36;0
487;140000;LARANJAL;Terreno Padrao;Rua Vila Real;Pelotas RS;;0;0;;0
640;140000;FRAGATA;Casa;;Pelotas RS;2;0;1;100;0
744;140000;CENTRO;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;0;50;0
816;140000;FRAGATA;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;1;57;0
745;140000;TRES VENDAS;Casa de Condominio;Endereco Nao Informado;Pelotas RS;2;0;0;55;0
887;140000;TRES VENDAS;Apartamento;Joao Jacob Bainy;Pelotas RS;2;0;1;43;0
1344;140000;TRES VENDAS;Apartamento;;Pelotas RS;2;0;1;42;0
913;140000;FRAGATA;Quitinete;Endereco Nao Informado;Pelotas RS;1;0;0;40;0
1684;140000;CENTRO;Apartamento;;Pelotas RS;1;0;0;39;0
1920;140000;TRES VENDAS;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;1;45;0
1747;140000;PORTO;Casa;Dona Mariana Eufrasia da Silveira;Pelotas RS;3;0;0;86;0
1808;140000;TRES VENDAS;Casa;;Pelotas RS;2;0;1;57;0
2050;140000;AREAL;Apartamento;Endereco Nao Informado;Pelotas RS;1;0;0;40;0
2019;140000;FRAGATA;Terreno Padrao;Endereco Nao Informado;Pelotas RS;;0;0;300;0
2163;140000;TRES VENDAS;Apartamento;;Pelotas RS;2;0;1;44;0
2130;140000;Colina da Sol;Terreno Padrao;;Pelotas RS;;0;0;;0
2258;140000;AREAL;Apartamento;Rua Dr Victor Russomano;Pelotas RS;2;0;1;41;0
2334;140000;AREAL;Apartamento;;Pelotas RS;2;0;1;66;0
2279;140000;LARANJAL;Terreno Padrao;Praca Dr Samuel da Silva;Pelotas RS;;0;0;;0
2479;140000;TRES VENDAS;Apartamento;Proximo Lorenzet;Pelotas RS;2;0;1;55;0
2429;140000;FRAGATA;Casa;;Pelotas RS;2;0;1;150;0
2505;140000;FRAGATA;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;0;42;0
2504;140000;Pontal da Barra;Casa;Endereco Nao Informado;Pelotas RS;3;0;4;78;0
2634;140000;PORTO;Apartamento;Presidente Juscelino Kubitschek de Oliveira;Pelotas RS;2;0;1;43;0
2814;140000;AREAL;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;1;46;0
2669;140000;FRAGATA;Quitinete;Endereco Nao Informado;Pelotas RS;1;0;0;40;0
2992;140000;TRES VENDAS;Apartamento;Joao Jacob Bainy;Pelotas RS;2;0;0;47;0
2900;140000;LARANJAL;Terreno Padrao;Villa Judith;Pelotas RS;;0;0;;0
3180;140000;CENTRO;Apartamento;Rua Pinto Martins;Pelotas RS;2;0;0;38;0
3193;140000;AREAL;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;1;45;0
3469;140000;AREAL;Apartamento;Endereco Nao Informado;Pelotas RS;1;0;0;34;0
3376;140000;AREAL;Casa;Avenida Pery Ribas;Pelotas RS;2;0;1;100;0
3648;140000;AREAL;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;1;43;0
3679;140000;FRAGATA;Apartamento;;Pelotas RS;2;0;1;47;0
3702;140000;AREAL;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;0;36;0
3851;140000;TRES VENDAS;Apartamento;Proximo Lorenzet;Pelotas RS;2;0;1;55;0
4039;140000;AREAL;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;1;45;0
3950;140000;TRES VENDAS;Casa;;Pelotas RS;2;0;1;57;0
3990;140000;Colina da Sol;Terreno Padrao;;Pelotas RS;;0;0;;0
4223;140000;AREAL;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;0;36;0
4304;140000;AREAL;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;1;43;0
4251;140000;TRES VENDAS;Casa de Condominio;Endereco Nao Informado;Pelotas RS;2;0;0;55;0
5158;140000;CENTRO;Apartamento;Presidente Juscelino Kubitschek de Oliveira;Pelotas RS;1;0;0;45;0
4317;140000;FRAGATA;Casa;;Pelotas RS;2;0;1;100;0
4625;140000;RECANTO DE PORTUGAL;Terreno Padrao;;Pelotas RS;;0;0;;0
4634;140000;AREAL;Casa;Avenida Dr Guilherme Minssen;Pelotas RS;2;0;1;36;0
4805;140000;PORTO;Casa;Dona Mariana Eufrasia da Silveira;Pelotas RS;3;0;0;86;0
5368;140000;FRAGATA;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;1;52;0
5363;140000;TRES VENDAS;Terreno Padrao;Endereco Nao Informado;Pelotas RS;;0;0;300;0
1413;139500;CENTRO;Apartamento;Juscelino Kubitschek de Oliveira;Pelotas RS;2;0;1;;0
5482;140000;LARANJAL;Terreno Padrao;Sao Lourenco do Sul;Pelotas RS;;0;0;;0
5520;140000;Barro Duro;Casa;Taquara;Pelotas RS;3;0;2;110;0
92;139000;FRAGATA;Apartamento;Avenida Visconde da Graca;Pelotas RS;2;0;0;51;0
509;139000;PORTO;Apartamento;;Pelotas RS;2;0;2;43;0
1824;139000;AREAL;Apartamento;Presidente Juscelino Kubitschek de Oliveira;Pelotas RS;2;0;0;44;0
1150;139000;AREAL;Casa;R 1;Pelotas RS;2;0;2;70;0
2484;139000;TRES VENDAS;Apartamento;;Pelotas RS;2;0;1;43;0
2878;139000;AREAL;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;1;44;0
4011;139000;TRES VENDAS;Apartamento;;Pelotas RS;2;0;1;43;0
5454;139000;AREAL;Apartamento;Avenida Domingos de Almeida;Pelotas RS;2;0;1;47;0
4609;139000;AREAL;Casa;R 1;Pelotas RS;2;0;2;70;0
5171;139000;RECANTO DE PORTUGAL;Terreno Padrao;Cidade de Barcelos;Pelotas RS;;0;0;;0
5253;139000;RECANTO DE PORTUGAL;Terreno Padrao;Cidade de Barcelos;Pelotas RS;;0;0;;0
1936;138900;FRAGATA;Apartamento;Avenida Theodoro Muller;Pelotas RS;2;0;1;45;0
4060;138900;FRAGATA;Apartamento;Avenida Theodoro Muller;Pelotas RS;2;0;1;45;0
503;138200;FRAGATA;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;1;47;0
162;138000;FRAGATA;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;0;45;0
317;138000;AREAL;Apartamento;Rua Dr Boaventura Leite;Pelotas RS;2;0;1;70;0
420;138000;TRES VENDAS;Apartamento;;Pelotas RS;2;0;1;44;0
1412;138000;CENTRO;Apartamento;Avenida Pres Juscelino Kubitschek de Oliveira;Pelotas RS;2;0;1;47;0
1294;138000;AREAL;Terreno Padrao;;Pelotas RS;;0;0;;0
1450;138000;AREAL;Apartamento;;Pelotas RS;3;0;0;60;0
1823;138000;AREAL;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;0;36;0
3353;138000;AREAL;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;0;42;0
2234;138000;LARANJAL;Terreno Padrao;Rua Porto Alegre;Pelotas RS;;0;0;;0
3385;138000;FRAGATA;Apartamento;Proximo Padaria Estrela;Pelotas RS;1;0;0;58;0
3566;138000;FRAGATA;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;0;43;0
3726;138000;CENTRO;Apartamento;Rua Barao de Azevedo Machado;Pelotas RS;1;0;0;65;0
4153;138000;AREAL;Apartamento;;Pelotas RS;3;0;0;60;0
3857;138000;FRAGATA;Casa Comercial;Rua Evaristo da Veiga;Pelotas RS;;0;0;;0
4413;138000;AREAL;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;0;36;0
4158;138000;AREAL;Terreno Padrao;;Pelotas RS;;0;0;;0
4842;138000;AREAL;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;0;42;0
5018;138000;TRES VENDAS;Apartamento;;Pelotas RS;2;0;1;44;0
5073;138000;CENTRO;Apartamento;Presidente Juscelino Kubitschek de Oliveira;Pelotas RS;2;0;0;70;0
5334;138000;AREAL;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;1;45;0
5195;138000;CENTRO;Terreno Padrao;Adolfo Fetter;Pelotas RS;;0;0;;0
5255;138000;RECANTO DE PORTUGAL;Terreno Padrao;Endereco Nao Informado;Pelotas RS;;0;0;300;0
5297;138000;LARANJAL;Casa;Piaui;Pelotas RS;2;0;1;55;0
3538;137800;TRES VENDAS;Apartamento;Rua Joao Jacob Bainy;Pelotas RS;2;0;1;44;0
5447;138000;RECANTO DE PORTUGAL;Terreno Padrao;Endereco Nao Informado;Pelotas RS;;0;0;300;0
5460;138000;FRAGATA;Terreno Padrao;Doutor Alvaro Baptista;Pelotas RS;;0;0;;0
1203;137000;FRAGATA;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;0;38;0
3302;137000;FRAGATA;Apartamento;Rua Henrique Dias;Pelotas RS;2;0;1;47;0
998;135000;AREAL;Apartamento;Avenida Domingos de Almeida;Pelotas RS;2;0;1;44;0
1083;135000;AREAL;Apartamento;Rua Dr Victor Russomano;Pelotas RS;2;0;1;44;0
1559;135000;AREAL;Apartamento;;Pelotas RS;2;0;1;47;0
1365;135000;TRES VENDAS;Casa de Condominio;Santiago Dantas;Pelotas RS;2;0;1;47;0
1760;135000;TRES VENDAS;Apartamento;;Pelotas RS;2;0;1;47;0
1811;135000;FRAGATA;Apartamento;;Pelotas RS;2;0;1;47;0
2271;135000;AREAL;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;1;45;0
3758;135000;TRES VENDAS;Apartamento;Joao Jacob Bainy;Pelotas RS;2;0;1;40;0
2603;135000;CENTRO;Casa;;Pelotas RS;1;0;0;168;0
2853;135000;AREAL;Casa;R 11;Pelotas RS;2;0;1;57;0
2866;135000;CENTRO;Casa;Rua Goncalves Chaves;Pelotas RS;2;0;0;42;0
3914;135000;AREAL;Apartamento;Domingos Jose de Almeida;Pelotas RS;2;0;1;47;0
2270;134000;TRES VENDAS;Apartamento;Endereco Nao Informado;Pelotas RS;3;0;1;55;0
4062;135000;CENTRO;Casa;Rua Goncalves Chaves;Pelotas RS;2;0;0;42;0
4100;135000;CENTRO;Casa;;Pelotas RS;1;0;0;168;0
4218;135000;AREAL;Casa;R 11;Pelotas RS;2;0;1;57;0
5272;135000;TRES VENDAS;Terreno Padrao;Engenheiro Ildefonso Simoes Lopes;Pelotas RS;;0;0;;0
5436;135000;TRES VENDAS;Terreno Padrao;Santa Maria;Pelotas RS;;0;0;;0
5543;135000;RECANTO DE PORTUGAL;Terreno Padrao;Cidade de Braganca;Pelotas RS;;0;0;;0
5550;135000;RECANTO DE PORTUGAL;Terreno Padrao;Agueda;Pelotas RS;;0;0;;0
4165;134000;TRES VENDAS;Apartamento;Endereco Nao Informado;Pelotas RS;3;0;1;55;0
3029;133000;FRAGATA;Apartamento;Iara Silva;Pelotas RS;2;0;0;70;0
